Agency,NameCity,depotGglCountryAscii,depotGglAddressAscii,depotGglLat,depotGglLong,Order,disasterGglCountryAscii,disasterGglAddressAscii,disasterGglLat,disasterGglLong,distance_km,drivingTime_hrs
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Missouri,Bates County,38.3216754,-94.315422,1272,12.09055556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Mahaska County,41.329588,-92.6983868,1347,12.49694444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Muscatine County,41.5156913,-91.135302,1313,11.94611111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Iowa County,41.6624604,-92.0665197,1354,12.39611111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Louisa County,41.1933001,-91.2891036,1279,11.78027778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Linn County,42.0659844,-91.6760691,1358,12.4875
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Hardin County,42.4285425,-93.1779659,1503,13.72972222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Keokuk County,41.3397063,-92.2236667,1328,12.32
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Tama County,42.1292592,-92.539603,1432,13.22916667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Plymouth County,42.776665,-96.1526985,1776,16.05083333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Story County,42.1040438,-93.5003454,1506,13.90361111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Daviess County,38.7020241,-87.1422895,746,6.908333333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Ohio County,38.9417259,-84.9609464,760,7.244166667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Warrick County,38.0736703,-87.2618328,663,6.254166667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Licking County,40.1460895,-82.4752757,975,9.001388889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Trumbull County,41.3064984,-80.7214417,1207,11.09666667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Gibson County,38.3338249,-87.5791287,681,6.455833333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Clermont County,39.0928449,-84.1857115,773,7.056388889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Putnam County,39.690997,-86.8220341,874,8.531111111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Muskingum County,39.9478393,-81.9534815,1000,9.073055556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Dubois County,38.357918,-86.8220341,692,6.491388889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Jennings County,38.9914998,-85.684578,774,7.105555556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Wapello County,41.0148894,-92.3813621,1294,12.01083333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Athens County,39.3030308,-82.12784,899,8.741944444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Fairfield County,39.830506,-82.6483442,943,8.619722222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Belmont County,40.0325848,-80.8986502,1100,10.02694444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Woodbury County,42.3166158,-95.9832577,1725,15.68444444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Ripley County,39.0986811,-85.2308414,798,7.484722222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Martin County,38.6937856,-86.8220341,729,7.025277778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Mahoning County,40.9871753,-80.7214417,1196,11.04555556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Columbiana County,40.7902581,-80.7657804,1173,11.06861111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Switzerland County,38.8419394,-85.0649071,754,7.163333333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Richland County,40.7566723,-82.5185837,1018,9.356666667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Orange County,38.5169004,-86.4996546,738,6.921388889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Monona County,42.001594,-95.9832577,1690,15.30888889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Warren County,41.3080549,-93.5003454,1422,13.34416667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Dearborn County,39.1713075,-84.981754,772,7.129722222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Knox County,38.6665815,-87.4207518,738,6.891111111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Hocking County,39.4909358,-82.4752757,987,9.011111111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Posey County,38.0020359,-87.8942451,677,6.365277778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Vermillion County,39.8512139,-87.4802068,866,8.566111111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Morrow County,40.5303751,-82.8007993,983,9.012222222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Ross County,39.3584253,-82.9931607,909,8.297777778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Vinton County,39.2875595,-82.5185837,881,8.738611111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Buffalo County,40.8410218,-99.1013498,1825,16.65527778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,California,Los Angeles County,34.0522265,-118.2436596,3500,31.60222222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Illinois,Edwards County,38.4267827,-88.050979,724,6.940277778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Illinois,Jo Daviess County,42.3148804,-90.2244662,1389,12.54222222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Illinois,Tazewell County,40.5522078,-89.4742177,1091,9.858611111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,California,San Bernardino County,35.029836,-116.479953,3264,29
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Illinois,Wabash County,38.4226484,-87.8156715,706,6.825
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,California,Riverside County,33.9532966,-117.3961192,3487,30.99805556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Custer County,41.3491322,-99.7232673,1892,17.54305556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Wisconsin,Kewaunee County,44.453812,-87.503701,1491,13
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Wisconsin,Rock County,42.6251506,-89.0179332,1331,11.92555556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Illinois,Will County,41.5054724,-88.0900762,1166,10.69861111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Illinois,Wayne County,38.3899815,-88.4016041,748,7.126666667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Nance County,41.3995947,-98.0465185,1778,16.42805556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Stanton County,41.9329995,-97.179026,1751,16.00583333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Wisconsin,Winnebago County,44.0126679,-88.7108964,1450,13.34916667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Wisconsin,Dane County,43.0186073,-89.5497632,1408,12.69333333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Colfax County,41.6268435,-97.0068393,1721,15.71444444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,New Hampshire,Merrimack County,43.2844846,-71.6673352,1831,17.47638889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Gage County,40.1989041,-96.663812,1572,14.505
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Illinois,Bureau County,41.3599156,-89.4742177,1211,10.96666667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Wisconsin,Outagamie County,44.4636545,-88.4016041,1498,13.77277778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Red Willow County,40.2353963,-100.5296115,1960,17.68277778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Vermont,Chittenden County,44.3959289,-72.9962431,1856,17.87388889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,California,Santa Barbara County,34.4208321,-119.6982057,3643,32.95972222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Wisconsin,Calumet County,44.1586082,-88.2461183,1460,13.52416667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Sherman County,41.1751661,-98.9245343,1820,16.87555556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,New Hampshire,Coos County,44.7288907,-71.2787267,2005,19.41722222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Vermont,Lamoille County,44.6433418,-72.6314026,1949,18.66027778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Cuming County,41.9540153,-96.8350999,1718,15.66277778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Wisconsin,Juneau County,43.8672979,-90.0746767,1510,13.52
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Illinois,Kendall County,41.5507043,-88.4403883,1165,10.92916667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Chase County,40.4531318,-101.6157773,2047,18.54
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,New Hampshire,Hillsborough County,42.8334794,-71.6673352,1744,16.795
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Wisconsin,Grant County,42.9397015,-90.6773046,1439,13.20166667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Buchanan County,42.4566006,-91.9099238,1412,12.98333333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,New Hampshire,Sullivan County,43.3770392,-72.236379,1787,17.06611111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Wisconsin,Vernon County,43.5576968,-90.8294002,1521,14.20833333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Wisconsin,Green County,42.6287336,-89.6251646,1369,12.37833333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Illinois,White County,38.0501137,-88.2461183,697,6.780277778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Thayer County,40.1460895,-97.5247243,1634,15.09194444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Hall County,40.8817333,-98.5721016,1765,16.17555556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,New Hampshire,Belknap County,43.5024246,-71.4073938,1851,17.68388889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Illinois,Kane County,41.987884,-88.4016041,1223,11.45861111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Sarpy County,41.0744042,-96.195132,1589,14.43416667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Dodge County,41.6472611,-96.663812,1681,15.23611111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Black Hawk County,42.447804,-92.3813621,1436,13.13833333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,New Hampshire,Cheshire County,42.9259375,-72.236379,1732,16.65805556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Wisconsin,Manitowoc County,44.097504,-87.658313,1436,13
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Bremer County,42.761082,-92.3813621,1470,13.59388889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Vermont,Caledonia County,44.55051,-72.0481907,1921,18.11555556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,New Hampshire,Grafton County,43.9087929,-71.825994,1878,18.08583333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Hitchcock County,40.1844599,-101.0711758,1980,17.82388889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Wisconsin,Sauk County,43.4066375,-89.9253233,1468,13.40472222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Cerro Gordo County,43.1543186,-93.2029675,1569,14.49944444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Fremont County,40.7400403,-95.6457951,1515,13.74833333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Pottawattamie County,41.3911501,-95.4777811,1616,14.64083333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Georgia,Emanuel County,32.5726629,-82.3017728,288,2.635
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Chickasaw County,43.0724667,-92.3813621,1505,13.88416667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Clayton County,42.7785285,-91.2891036,1457,13.41444444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Winneshiek County,43.2362611,-91.9099238,1508,14.21472222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Fayette County,42.9258199,-91.9099238,1467,13.75861111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Howard County,43.3819496,-92.3813621,1545,14.31805556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Georgia,Burke County,33.088805,-81.9534815,277,2.604722222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Georgia,Screven County,32.7074673,-81.6035062,322,3.285277778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,South Carolina,Orangeburg County,33.5635155,-81.0754657,335,3.152222222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,South Carolina,Edgefield County,33.8015886,-81.9534815,270,2.595
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Arizona,Gila County,33.6370567,-110.5215459,2732,25.67944444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Tennessee,Bledsoe County,35.6028856,-85.2308414,284,2.901944444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,South Carolina,Aiken County,33.6005783,-81.6035062,280,2.612777778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Georgia,Jenkins County,32.7781246,-81.9971108,289,3.002777778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Mississippi,Leflore County,33.5274427,-90.3748354,616,5.961111111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Washington,Kitsap County,47.6476607,-122.6412583,4332,39.57222222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Arizona,Coconino County,35.6647545,-111.4752851,2794,25.2825
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,South Carolina,Darlington County,34.3649897,-80.0087746,451,4.207777778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Tennessee,Bedford County,35.4702472,-86.4592091,342,3.39
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Washington,Snohomish County,48.0329979,-121.8339472,4319,39.80944444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Lake County,41.4897279,-87.3016132,1090,9.988333333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Arizona,Graham County,33.076805,-109.7591675,2698,24.86972222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Washington,Pacific County,46.5180824,-123.8264512,4365,40.63666667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Mississippi,Itawamba County,34.2317882,-88.4016041,420,3.818333333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Iowa,Worth County,43.3580686,-93.3388917,1604,14.725
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Washington,Clallam County,48.0405122,-124.016766,4512,42.13527778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Arizona,Yavapai County,34.6463981,-112.4291464,2905,26.14527778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,South Carolina,Spartanburg County,34.860551,-81.9534815,285,2.740833333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Georgia,Richmond County,33.3205339,-82.0842901,249,2.319722222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Arizona,Pinal County,32.8162061,-111.2845025,2880,25.87805556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Washington,Mason County,47.4251146,-123.1951376,4372,40.03194444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Mississippi,Humphreys County,33.1677834,-90.5257823,651,6.315833333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,South Carolina,Kershaw County,34.3671762,-80.5882803,403,3.747222222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Washington,Whatcom County,48.8787167,-121.9718658,4417,40.56611111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Washington,San Juan County,48.6118035,-122.9602621,4394,41.37888889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Washington,Chelan County,47.9445331,-120.6749068,4154,38.29722222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Georgia,McDuffie County,33.5258626,-82.5185837,188,1.727222222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,South Carolina,Florence County,33.9828684,-79.6502105,495,4.578611111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Arizona,Pima County,32.057499,-111.6660725,2858,25.54111111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Washington,Island County,48.19765,-122.579457,4317,39.99166667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Washington,Kittitas County,47.1749548,-120.931941,4111,37.37611111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,South Carolina,Lancaster County,34.7253411,-80.6770787,444,4.218333333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Washington,Yakima County,46.543606,-120.7558291,4085,37.11361111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Tennessee,Cumberland County,35.8994729,-85.023346,315,3.173888889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Arizona,Maricopa County,33.2917968,-112.4291464,3022,26.93722222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Washington,Skagit County,48.4241961,-121.7114362,4277,40.31277778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Tennessee,Dyer County,36.0445248,-89.436391,672,6.186944444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Tennessee,Van Buren County,35.6996916,-85.4788065,284,2.741388889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Tennessee,Rhea County,35.5927914,-84.981754,259,2.7025
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Tennessee,Fentress County,36.37106,-84.8984775,381,3.970555556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Tennessee,Grundy County,35.4013452,-85.684578,274,2.7625
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Tennessee,Roane County,35.836117,-84.564147,320,3.178055556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Blackford County,40.4992784,-85.3136218,992,9.159166667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Huntington County,40.7911217,-85.520024,1009,9.243333333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Alabama,Winston County,34.1690087,-87.3413599,349,3.433611111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Allen County,41.0932622,-85.023346,1029,9.605555556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Alabama,Colbert County,34.7117567,-87.8942451,436,4.165833333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Jay County,40.4465288,-85.023346,927,8.963333333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Noble County,41.4277391,-85.354965,1099,10.15055556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Fountain County,40.2227197,-87.3347575,909,8.941111111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Owen County,39.3603429,-86.8220341,833,7.928333333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Tennessee,Obion County,36.3469439,-89.1705998,673,6.455555556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Decatur County,39.3176186,-85.520024,819,7.681111111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Kosciusko County,41.2864679,-85.8486236,1059,10.02277778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Porter County,41.5248577,-87.1023746,1110,10.27861111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Miami County,40.770099,-86.0529604,987,9.132777778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,LaPorte County,41.4775131,-86.8220341,1083,10.25527778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Rush County,39.6481768,-85.520024,875,8.0975
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Hancock County,39.8249915,-85.8486236,882,8.076111111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Parke County,39.6992946,-87.1422895,864,8.4825
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Bartholomew County,39.206801,-85.8895551,790,7.319722222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Elkhart County,41.6062253,-85.8486236,1123,10.44583333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Tippecanoe County,40.3469731,-86.8220341,950,8.723055556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,St. Joseph County,41.6228085,-86.3376761,1091,10.13555556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Vanderburgh County,38.0806099,-87.5791287,655,6.144722222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Steuben County,41.6115471,-84.981754,1118,10.21333333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Spencer County,37.9832621,-87.0224442,636,5.855833333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Indiana,Vigo County,39.4165382,-87.4207518,810,7.790277778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,California,Madera County,37.251926,-119.6962677,3764,34.16833333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,California,Santa Cruz County,37.0453988,-121.9579578,3915,35.82944444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Mississippi,Tishomingo County,34.7615024,-88.2461183,471,4.583611111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,California,Imperial County,33.0113694,-115.4733554,3278,29.06
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,California,San Benito County,36.5760883,-120.9876321,3804,34.87
