Agency,NameCity,depotGglCountryAscii,depotGglAddressAscii,depotGglLat,depotGglLong,Order,disasterGglCountryAscii,disasterGglAddressAscii,disasterGglLat,disasterGglLong,distance_km,drivingTime_hrs
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,New York,Saratoga County,43.0324245,-73.93598209999998,4699.0,42.626111111111115
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,West Virginia,Hardy County,39.0416116,-78.92882420000002,4395.0,40.53694444444445
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,New York,Onondaga County,43.026819,-76.17837390000003,4499.0,40.77277777777777
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,New York,Dutchess County,41.778437200000006,-73.74778570000002,4742.0,43.00138888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,New York,Ulster County,41.8586493,-74.31182120000003,4705.0,43.084444444444436
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,New York,Cayuga County,42.7655231,-76.5488232,4475.0,40.611666666666665
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,New York,Schoharie County,42.65503349999999,-74.4994517,4688.0,42.38527777777778
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,West Virginia,Brooke County,40.2697757,-80.5660657,4161.0,37.795
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,West Virginia,Pendleton County,38.74517669999999,-79.29021329999998,4439.0,40.62138888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,West Virginia,Berkeley County,39.4885604,-78.0651931,4411.0,40.12638888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,New York,Cortland County,42.5440918,-75.9927652,4570.0,41.3925
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,West Virginia,Tucker County,39.1083806,-79.6502105,4327.0,39.65083333333333
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,West Virginia,Preston County,39.4372135,-79.6502105,4311.0,39.26527777777777
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,West Virginia,Wetzel County,39.56559779999999,-80.6770787,4226.0,38.44138888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Ohio,Gallia County,38.8619254,-82.34518899999998,4051.0,36.587222222222216
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,West Virginia,Raleigh County,37.7381597,-81.2518833,4214.0,38.19583333333333
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,West Virginia,Summers County,37.5812062,-80.85438470000003,4275.0,39.124722222222225
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,Bland County,37.092498600000006,-81.1196075,4302.0,39.01055555555556
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Oregon,Josephine County,42.3447572,-123.4568737,650.0,6.446944444444443
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,Shenandoah County,38.8413778,-78.5660852,4500.0,40.94583333333333
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,Alleghany County,37.8531975,-80.0534923,4336.0,39.32361111111111
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Oregon,Umatilla County,45.7750424,-118.7606453,1192.0,12.001666666666667
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Oregon,Hood River County,45.5605475,-121.6378798,1009.0,10.370833333333334
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Oregon,Deschutes County,43.83251,-121.2616541,788.0,8.021666666666668
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Washington,Asotin County,46.1460123,-117.2085208,1424.0,14.329166666666667
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Oregon,Multnomah County,45.5145659,-122.5863211,1030.0,9.965555555555557
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Oregon,Wallowa County,45.592984,-116.9717994,1357.0,13.521111111111109
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,Loudoun County,39.076767,-77.6536125,4507.0,41.02611111111111
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Oregon,Gilliam County,45.4565608,-120.1802024,1028.0,10.845277777777778
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,Wythe County,36.9484414,-81.08484770000003,4285.0,39.08055555555556
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Washington,Klickitat County,45.888824,-120.9711029,1048.0,10.803611111111113
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Washington,Skamania County,45.9428524,-121.8962257,1133.0,11.390277777777778
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Vermont,Bennington County,43.0278745,-73.13496049999998,4790.0,43.56333333333333
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Washington,Walla Walla County,46.23698419999999,-118.5854769,1237.0,12.594722222222224
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Idaho,Benewah County,47.2437836,-116.6499425,1475.0,15.558333333333335
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Idaho,Kootenai County,47.7568407,-116.6222056,1484.0,15.094722222222224
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Idaho,Latah County,46.7360364,-116.6764195,1463.0,14.635555555555555
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Idaho,Idaho County,44.0682019,-114.7420408,1296.0,12.781944444444445
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Idaho,Bonner County,48.2751783,-116.5931483,1525.0,15.377777777777776
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Idaho,Boundary County,48.7987617,-116.5627065,1604.0,16.599444444444444
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Idaho,Shoshone County,47.1746948,-115.9104676,1556.0,16.764444444444443
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Idaho,Nez Perce County,46.41818139999999,-116.622876,1397.0,13.928055555555556
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Vermont,Rutland County,43.6448675,-72.99329689999998,4829.0,44.19416666666667
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Montana,Missoula County,47.0240503,-113.6869923,1620.0,17.308333333333334
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Montana,Ravalli County,46.0174639,-114.1817423,1618.0,15.595555555555556
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Montana,Meagher County,46.620195,-110.8848271,1778.0,16.927222222222227
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Montana,Deer Lodge County,46.10953139999999,-113.0212247,1687.0,15.632777777777774
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Montana,Silver Bow County,45.8804293,-112.5843056,1672.0,15.459166666666668
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Montana,Chouteau County,48.0033098,-110.4737958,1997.0,18.331388888888892
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Montana,Park County,45.4788485,-110.6082522,1707.0,16.351666666666667
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Montana,Lewis and Clark County,47.2963974,-112.4029787,1864.0,17.26638888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Montana,Powell County,46.9311447,-112.9745473,1785.0,16.435
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Montana,Gallatin County,45.5388865,-111.1194231,1637.0,15.735833333333336
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Montana,Sanders County,47.61094629999999,-115.1316944,1654.0,17.768333333333334
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Indiana,Hendricks County,39.8064942,-86.54006740000001,3625.0,32.52333333333333
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Montana,Phillips County,48.4519289,-107.8777779,2137.0,20.462777777777774
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,West Virginia,Upshur County,38.8696797,-80.23213129999998,4289.0,39.15416666666667
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,West Virginia,Mingo County,37.76078010000001,-82.1713632,4106.0,37.511666666666656
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Montana,Flathead County,48.424152,-114.15315,1830.0,18.387222222222217
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Montana,Toole County,48.697424700000006,-111.6408212,2084.0,19.043055555555554
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Minnesota,Chisago County,45.524828,-92.9550305,3257.0,29.64722222222223
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,West Virginia,McDowell County,37.3860467,-81.64734399999998,4193.0,38.962222222222216
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Minnesota,Red Lake County,47.8770338,-96.13456409999999,3015.0,27.87361111111111
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Minnesota,Lake of the Woods County,48.6943855,-94.9265474,3221.0,29.97861111111111
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Minnesota,Koochiching County,48.1816012,-93.648322,3192.0,29.754444444444445
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Kentucky,Bullitt County,37.9842107,-85.684578,3756.0,33.95444444444445
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Pender County,34.5170729,-77.8367282,4686.0,42.60472222222222
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Columbus County,34.2548658,-78.74762079999998,4581.0,41.60111111111111
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Pamlico County,35.1337865,-76.68747009999998,4798.0,44.099722222222226
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Michigan,Saginaw County,43.4044253,-84.01674229999998,3877.0,34.94138888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Chowan County,36.1354131,-76.6181655,4811.0,44.22611111111111
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Beaufort County,35.46135039999999,-76.91820969999998,4765.0,43.701944444444436
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Carteret County,34.9019263,-76.5488232,4832.0,44.63694444444446
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Michigan,Lapeer County,43.0482433,-83.1649001,3891.0,34.893055555555556
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Duplin County,34.8840095,-78.0195387,4646.0,42.54472222222222
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Bladen County,34.5882404,-78.5660852,4579.0,41.68361111111111
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Illinois,DuPage County,41.8243831,-88.0900762,3392.0,30.62333333333333
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Pitt County,35.55892210000001,-77.42429720000001,4703.0,43.02777777777778
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Michigan,Tuscola County,43.5301144,-83.5070203,3921.0,35.35638888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,New Hanover County,34.2154913,-77.88245959999998,4655.0,42.36888888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Craven County,35.0877672,-77.0564464,4759.0,43.630555555555546
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Indiana,Whitley County,41.1136133,-85.52002399999998,3636.0,33.05527777777777
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Michigan,Sanilac County,43.40690410000001,-82.7347142,3968.0,35.74638888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Onslow County,34.6540094,-77.4701972,4722.0,43.036111111111104
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Brunswick County,34.0275398,-78.2020387,4651.0,42.29083333333333
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Lenoir County,35.2326725,-77.6077865,4710.0,42.992222222222225
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,West Virginia,Cabell County,38.43919270000001,-82.25832969999998,4054.0,36.625
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,West Virginia,Monongalia County,39.6695849,-79.96403389999998,4258.0,38.58138888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,West Virginia,Braxton County,38.7023371,-80.7214417,4225.0,38.3525
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Edgecombe County,35.8840053,-77.6536125,4681.0,42.798055555555564
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Person County,36.3528221,-78.92882420000002,4558.0,41.869444444444454
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Alamance County,36.0117388,-79.42537759999998,4491.0,41.09527777777778
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Hertford County,36.37617720000001,-77.0564464,4783.0,43.589166666666664
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Robeson County,34.638385799999995,-79.1096901,4529.0,41.139444444444436
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Nash County,35.9597948,-77.973865,4646.0,42.4675
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Granville County,36.2799451,-78.61149990000001,4576.0,41.82388888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Durham County,36.0221805,-78.90312790000002,4535.0,41.44138888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Guilford County,36.0899873,-79.82967430000002,4453.0,40.72416666666667
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Bertie County,36.0245185,-76.96430600000002,4762.0,43.51805555555556
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Harnett County,35.35786480000001,-78.8835548,4574.0,41.90777777777778
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Anson County,34.9054732,-80.1875065,4471.0,41.13388888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Buncombe County,35.59313770000001,-82.4752757,4189.0,38.31722222222222
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Hoke County,35.04324879999999,-79.24511489999998,4569.0,41.774444444444434
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Caswell County,36.3860217,-79.29021329999998,4539.0,41.58972222222222
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Sampson County,34.91975479999999,-78.38422270000002,4632.0,42.11
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Vance County,36.34790570000001,-78.42971870000002,4598.0,42.03472222222222
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Wake County,35.8031909,-78.5660852,4583.0,41.922777777777775
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Carolina,Stanly County,35.30145540000001,-80.23213129999998,4446.0,40.79138888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,Amelia County,37.3212714,-77.973865,4599.0,42.09222222222222
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,Mathews County,37.3912302,-76.317414,4742.0,43.15277777777778
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,Greensville County,36.60568860000001,-77.6077865,4741.0,42.96138888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,New Kent County,37.4653757,-76.96430600000002,4679.0,42.38388888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,Gloucester County,37.4128281,-76.50257420000001,4719.0,42.92638888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,King and Queen County,37.7298568,-76.8951551,4681.0,42.56555555555556
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,King George County,38.2372863,-77.1485163,4636.0,42.21694444444445
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,Charles City County,37.4018216,-77.1485163,4664.0,42.31666666666667
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,Chesterfield County,37.3673217,-77.6077865,4642.0,42.08416666666667
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,Isle of Wight County,36.9288915,-76.68747009999998,4740.0,43.18666666666667
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,Mecklenburg County,36.6421724,-78.38422270000002,4621.0,42.491944444444435
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,Lunenburg County,36.92614349999999,-78.24761459999998,4600.0,42.23972222222222
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,James City County,37.3002132,-76.8028933,4705.0,42.67333333333333
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,Dinwiddie County,37.0769043,-77.6536125,4642.0,42.57861111111111
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,King William County,37.73721210000001,-77.1485163,4651.0,42.20611111111111
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,Henrico County,37.50593320000001,-77.3324425,4636.0,42.01194444444445
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,Nottoway County,37.1148487,-78.0195387,4601.0,42.1
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,Prince George County,37.15930520000001,-77.2405153,4679.0,42.501666666666665
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,Powhatan County,37.5643209,-77.88245959999998,4607.0,41.866388888888885
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,Surry County,37.1185515,-76.8720961,4704.0,42.87166666666667
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Virginia,Prince William County,38.7838939,-77.6077865,4535.0,41.27277777777777
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,South Carolina,Dillon County,34.35960120000001,-79.42537759999998,4488.0,40.810555555555545
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,South Carolina,Williamsburg County,33.62936060000001,-79.6502105,4496.0,41.28861111111111
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,South Carolina,Georgetown County,33.4213399,-79.29021329999998,4533.0,41.58888888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,South Carolina,Horry County,33.919656700000004,-78.92882420000002,4555.0,41.58833333333333
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Idaho,Boise County,43.9604787,-115.8563106,1105.0,11.153333333333334
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Idaho,Valley County,44.9204669,-115.7926381,1229.0,13.741666666666667
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Idaho,Gem County,44.0324936,-116.3589245,1068.0,10.534722222222221
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Nevada,Carson City,39.1637984,-119.7674034,347.0,3.886111111111111
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Nevada,Churchill County,39.6626678,-118.4863963,496.0,5.265
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Idaho,Owyhee County,42.6827359,-116.0622892,1099.0,11.107222222222227
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Nevada,Storey County,39.4089847,-119.5571677,386.0,4.323055555555555
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Idaho,Camas County,43.5093688,-114.8243665,1210.0,11.831666666666667
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Idaho,Payette County,44.02051850000001,-116.7205398,1041.0,9.974444444444442
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Nevada,Washoe County,40.56083870000001,-119.6035495,551.0,6.670555555555557
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,South Dakota,Oglala Lakota County,43.2437442,-102.62162109999998,2240.0,20.844166666666666
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,South Dakota,Bennett County,43.12235769999999,-101.6157773,2293.0,21.29138888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,South Dakota,Perkins County,45.3888403,-102.3224309,2375.0,22.111666666666668
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,South Dakota,Fall River County,43.2240279,-103.4511768,2158.0,19.994444444444444
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,South Dakota,Mellette County,43.5169738,-100.7097867,2407.0,22.402777777777782
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Dakota,Bowman County,46.0945462,-103.556038,2309.0,21.70111111111111
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Dakota,Billings County,47.0560305,-103.3906121,2368.0,22.25833333333333
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Dakota,Mountrail County,48.2169859,-102.326433,2512.0,23.747222222222227
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Dakota,Slope County,46.4129398,-103.5021012,2317.0,22.167222222222218
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,South Dakota,Todd County,43.2115664,-100.7097867,2380.0,22.22166666666667
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Dakota,Golden Valley County,47.0077031,-103.7914154,2310.0,21.593055555555555
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,North Dakota,Ward County,48.21474509999999,-101.5805256,2566.0,24.3825
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Minnesota,Sherburne County,45.4644612,-93.7298983,3170.0,29.20666666666667
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Minnesota,Stearns County,45.5844792,-94.5865603,3091.0,28.340277777777782
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Washington,Okanogan County,48.58968309999999,-119.652214,1479.0,15.375
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Arkansas,Baxter County,36.3261815,-92.38136209999999,3155.0,29.73638888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Arkansas,Independence County,35.8174139,-91.5983959,3235.0,30.082777777777782
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Kentucky,Bracken County,38.7117016,-84.05902900000002,3911.0,35.339166666666664
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Kentucky,Ballard County,37.0359869,-89.0179332,3545.0,32.308055555555555
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Arkansas,Woodruff County,35.1215846,-91.135302,3288.0,30.090555555555557
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Arkansas,Lonoke County,34.75916470000001,-91.9099238,3192.0,29.156666666666666
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Kentucky,Calloway County,36.6402766,-88.28504199999998,3651.0,32.995
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Arkansas,Craighead County,35.8260959,-90.6773046,3322.0,30.55333333333333
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Kentucky,Carlisle County,36.8206685,-88.9796776,3555.0,32.44972222222222
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Arkansas,Cross County,35.29989129999999,-90.8294002,3284.0,30.34222222222223
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Arkansas,Poinsett County,35.6078586,-90.6393702,3309.0,30.517222222222227
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Kentucky,Barren County,36.9676836,-85.84862360000002,3821.0,34.67722222222222
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Kentucky,Boyle County,37.6526034,-84.8150781,3852.0,34.98111111111111
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Kentucky,Bourbon County,38.2170752,-84.2278796,3868.0,35.03
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Kentucky,Crittenden County,37.3673645,-88.0900762,3596.0,32.94777777777778
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Kentucky,Edmonson County,37.1941682,-86.21584969999998,3755.0,34.25888888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Kentucky,Graves County,36.6887728,-88.71089640000002,3591.0,32.80416666666667
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Kentucky,Greenup County,38.5665695,-82.95015579999998,4009.0,36.34805555555555
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Kentucky,Fleming County,38.3987633,-83.67739279999998,3941.0,35.662777777777784
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Kentucky,Estill County,37.6975384,-83.9744262,3912.0,35.42138888888889
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Kentucky,Hopkins County,37.3153093,-87.5791287,3659.0,33.2925
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Kentucky,Oldham County,38.3560025,-85.47880649999998,3749.0,33.8925
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Kentucky,Letcher County,37.12535099999999,-82.8640623,4063.0,37.01
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Kentucky,Larue County,37.5189552,-85.7256372,3784.0,34.506388888888885
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Kentucky,Menifee County,37.9335368,-83.63484299999998,3923.0,35.61611111111111
FEMA,San Francisco,California,"San Francisco, California",37.7749295,-122.4194155,0,Kentucky,Trigg County,36.84736420000001,-87.77633329999998,3684.0,33.33277777777778
